,Price,company,name,year,kms_driven,transmission,fuel_type
1302,535.000.000 đ,Hyundai,Kona,2019.0,40000.0,Tự động,Xăng
1303,425.000.000 đ,Nissan,Navara,2017.0,95000.0,Tự động,Dầu
1304,215.000.000 đ,Toyota,Innova,2006.0,123.0,Số sàn,Xăng
1305,180.000.000 đ,Vinfast,Fadil,2020.0,110000.0,Tự động,Xăng
1306,368.000.000 đ,Mazda,BT 50,2016.0,100.0,Số sàn,Dầu
1307,295.000.000 đ,BMW,3 Series,2008.0,88000.0,Tự động,Xăng
1308,1.789.000.000 đ,Mercedes Benz,GLC,2022.0,17000.0,Tự động,Xăng
1309,2.999.000.000 đ,LandRover,Range Rover,2014.0,1.0,Tự động,Xăng
1310,285.000.000 đ,Hyundai,Sonata,2009.0,100000.0,Tự động,Xăng
1312,465.000.000 đ,MG,ZS,2020.0,32000.0,Tự động,Xăng
1313,540.000.000 đ,Mazda,CX 5,2016.0,81000.0,Tự động,Xăng
1314,515.000.000 đ,Nissan,Teana,2014.0,80000.0,Tự động,Xăng
1315,500.000.000 đ,Honda,City,2021.0,42000.0,Tự động,Xăng
1316,1.368.000.000 đ,Hyundai,Tucson,2021.0,19000.0,Tự động,Xăng
1317,750.000.000 đ,Mazda,CX 5,2021.0,38000.0,Tự động,Xăng
1318,275.000.000 đ,Hyundai,Avante,2012.0,80000.0,Tự động,Xăng
1319,460.000.000 đ,Nissan,Navara,2016.0,60000.0,Tự động,Dầu
1320,358.000.000 đ,Toyota,Corolla Altis,2011.0,100000.0,Tự động,Xăng
1321,333.000.000 đ,Vinfast,Fadil,2020.0,30000.0,Tự động,Xăng
1322,465.000.000 đ,Kia,Cerato,2018.0,63000.0,Tự động,Xăng
1323,145.000.000 đ,Toyota,Corolla,2000.0,300000.0,Số sàn,Xăng
1324,859.000.000 đ,Mercedes Benz,C Class,2017.0,30000.0,Tự động,Xăng
1326,1.000.000.000 đ,Ford,Ranger,2019.0,62000.0,Tự động,Dầu
1327,299.000.000 đ,Toyota,Yaris,2011.0,110000.0,Tự động,Xăng
1328,1.279.000.000 đ,Mercedes Benz,C Class,2021.0,15400.0,Tự động,Xăng
1329,760.000.000 đ,Vinfast,VFe34,2021.0,33000.0,Tự động,Xăng
1330,430.000.000 đ,Toyota,Fortuner,2013.0,78000.0,Tự động,Xăng
1331,363.000.000 đ,Kia,Rio,2016.0,75000.0,Tự động,Xăng
1332,340.000.000 đ,Nissan,Teana,2008.0,96298.0,Tự động,Xăng
1333,1.360.000.000 đ,Mercedes Benz,C Class,2022.0,5800.0,Tự động,Xăng
1334,3.069.000.000 đ,Lexus,GX,2017.0,75000.0,Tự động,Xăng
1335,345.000.000 đ,Toyota,RAV4,2008.0,103000.0,Tự động,Xăng
1337,495.000.000 đ,Mazda,6,2016.0,56000.0,Tự động,Xăng
1338,205.000.000 đ,Kia,Morning,2014.0,110000.0,Tự động,Xăng
1339,405.000.000 đ,Kia,Soluto,2021.0,18000.0,Tự động,Xăng
1340,320.000.000 đ,Toyota,Avalon,2002.0,195000.0,Tự động,Xăng
1341,569.000.000 đ,Mitsubishi,Triton,2021.0,26000.0,Tự động,Dầu
1342,470.000.000 đ,Ford,EcoSport,2018.0,42000.0,Tự động,Xăng
1343,115.000.000 đ,Toyota,Vios,2006.0,110000.0,Số sàn,Xăng
1344,445.000.000 đ,Suzuki,Ertiga,2019.0,60000.0,Tự động,Xăng
1345,825.000.000 đ,Mazda,CX 5,2022.0,15000.0,Tự động,Xăng
1346,1.391.000.000 đ,BMW,X5,2015.0,50000.0,Tự động,Xăng
1347,235.000.000 đ,Hyundai,Grand i10,2016.0,155.0,Số sàn,Xăng
1348,280.000.000 đ,Honda,Civic,2008.0,145000.0,Tự động,Xăng
1349,156.000.000 đ,Hyundai,Grand i10,2011.0,175000.0,Số sàn,Xăng
1350,388.000.000 đ,Toyota,Vios,2019.0,65100.0,Số sàn,Xăng
1351,1.999.000.000 đ,Mercedes Benz,GLC Class,2022.0,50.0,Tự động,Xăng
1352,355.000.000 đ,Toyota,Vios,2014.0,55.0,Tự động,Xăng
1353,300.000.000 đ,Vinfast,Fadil,2019.0,45000.0,Tự động,Xăng
1354,310.000.000 đ,Mitsubishi,Attrage,2021.0,10000.0,Số sàn,Xăng
1355,530.000.000 đ,Toyota,Innova,2019.0,198000.0,Số sàn,Xăng
1356,375.000.000 đ,Honda,City,2016.0,75000.0,Tự động,Xăng
1357,5.000.000 đ,Toyota,4 Runner,2015.0,20000.0,Tự động,Xăng
1358,788.000.000 đ,Ford,Everest,2019.0,72000.0,Tự động,Dầu
1359,260.000.000 đ,Hyundai,Tucson,2009.0,165000.0,Tự động,Xăng
1360,985.000.000 đ,Toyota,Camry,2020.0,26000.0,Tự động,Xăng
1361,135.000.000 đ,Mitsubishi,Pajero,2004.0,150000.0,Số sàn,Xăng
1362,554.000.000 đ,Mitsubishi,Xpander Cross,2020.0,35000.0,Tự động,Xăng
1363,900.000.000 đ,Toyota,Camry,2019.0,49000.0,Tự động,Xăng
1364,2.150.000.000 đ,Lexus,LS,2013.0,1.0,Tự động,Xăng
1365,68.000.000 đ,Ssangyong,Musso,2000.0,28.0,Số sàn,Xăng
1366,555.000.000 đ,Ford,Ranger,2020.0,45000.0,Tự động,Dầu
1367,490.000.000 đ,Mazda,3,2019.0,48000.0,Tự động,Xăng
1368,450.000.000 đ,Mercedes Benz,CLK Class,2009.0,95000.0,Tự động,Xăng
1369,330.000.000 đ,Nissan,Teana,2010.0,110000.0,Tự động,Xăng
1370,510.000.000 đ,Toyota,Rush,2019.0,60000.0,Tự động,Xăng
1371,428.000.000 đ,Hyundai,Accent,2020.0,32000.0,Tự động,Xăng
1372,725.000.000 đ,Mazda,CX 5,2018.0,60000.0,Tự động,Xăng
1373,1.585.000.000 đ,Mercedes Benz,E Class,2020.0,50000.0,Tự động,Xăng
1375,380.000.000 đ,Honda,City,2017.0,50000.0,Tự động,Xăng
1376,630.000.000 đ,Mitsubishi,Xpander Cross,2022.0,13000.0,Tự động,Xăng
1377,329.000.000 đ,Vinfast,Fadil,2021.0,40000.0,Tự động,Xăng
1378,535.000.000 đ,Mitsubishi,Xpander,2020.0,41000.0,Tự động,Xăng
1379,599.000.000 đ,Mazda,BT 50,2021.0,26000.0,Tự động,Dầu
1380,348.000.000 đ,Vinfast,Fadil,2021.0,20000.0,Tự động,Xăng
1381,438.000.000 đ,Mitsubishi,Pajero Sport,2012.0,82000.0,Tự động,Dầu
1382,799.000.000 đ,Mercedes Benz,C Class,2016.0,60000.0,Tự động,Xăng
1383,120.000.000 đ,Daewoo,Lacetti,2005.0,100000.0,Số sàn,Xăng
1384,820.000.000 đ,Vinfast,Lux SA2.0,2022.0,22000.0,Tự động,Xăng
1385,317.000.000 đ,Chevrolet,Cruze,2015.0,65000.0,Tự động,Xăng
1386,1.028.000.000 đ,Toyota,Fortuner,2021.0,51000.0,Tự động,Dầu
1387,410.000.000 đ,Ford,EcoSport,2020.0,49000.0,Số sàn,Xăng
1388,652.000.000 đ,Mazda,CX 5,2018.0,60139.0,Tự động,Xăng
1389,339.000.000 đ,Toyota,Innova,2013.0,92000.0,Số sàn,Xăng
1390,188.000.000 đ,Chevrolet,Aveo,2016.0,85000.0,Số sàn,Xăng
1391,590.000.000 đ,Chevrolet,Trailblazer,2019.0,72000.0,Tự động,Dầu
1392,3.359.000.000 đ,Lexus,RX,2020.0,29999.0,Tự động,Xăng
1393,37.000.000 đ,Nissan,Bluebird,1981.0,3939.0,Số sàn,Xăng
1394,939.000.000 đ,Ford,Everest,2020.0,42000.0,Tự động,Dầu
1395,295.000.000 đ,Kia,Morning,2017.0,25000.0,Tự động,Xăng
1396,327.000.000 đ,Toyota,Camry,2007.0,130000.0,Tự động,Xăng
1397,399.000.000 đ,Ford,EcoSport,2017.0,67000.0,Tự động,Xăng
1399,385.000.000 đ,Hyundai,Veloster,2012.0,100000.0,Tự động,Xăng
1400,90.000.000 đ,Chevrolet,Spark,2018.0,65000.0,Số sàn,Xăng
1401,249.000.000 đ,Kia,Rio,2015.0,123456.0,Số sàn,Xăng
1403,535.000.000 đ,Chevrolet,Colorado,2018.0,79000.0,Tự động,Dầu
1404,495.000.000 đ,Toyota,Innova,2017.0,74000.0,Số sàn,Xăng
1405,25.000.000 đ,Daewoo,Matiz,2003.0,20000.0,Số sàn,Xăng
1406,1.539.000.000 đ,BMW,3 Series,2022.0,1800.0,Tự động,Xăng
1407,760.000.000 đ,Peugeot,3008,2020.0,33333.0,Tự động,Xăng
1408,465.000.000 đ,Honda,City,2020.0,84000.0,Tự động,Xăng
1409,1.330.000.000 đ,Mercedes Benz,E Class,2017.0,32000.0,Tự động,Xăng
1410,415.000.000 đ,Hyundai,Elantra,2017.0,50000.0,Tự động,Xăng
1411,450.000.000 đ,Mitsubishi,Triton,2018.0,60000.0,Tự động,Dầu
1412,799.000.000 đ,Mercedes Benz,C Class,2016.0,30000.0,Tự động,Xăng
1413,745.000.000 đ,Vinfast,Lux SA2.0,2019.0,100000.0,Tự động,Xăng
1414,246.000.000 đ,Kia,Morning,2017.0,66000.0,Số sàn,Xăng
1415,335.000.000 đ,Vinfast,Fadil,2020.0,19000.0,Tự động,Xăng
1416,655.000.000 đ,Nissan,X trail,2017.0,60000.0,Tự động,Xăng
1417,465.000.000 đ,Mazda,3,2018.0,68.0,Tự động,Xăng
1418,1.999.000.000 đ,Mercedes Benz,GLC Class,2021.0,20000.0,Tự động,Xăng
1419,379.000.000 đ,Toyota,Innova,2015.0,79000.0,Số sàn,Xăng
1420,389.000.000 đ,Ford,Fiesta,2017.0,28000.0,Tự động,Xăng
1421,3.199.000.000 đ,Lexus,RX,2019.0,35000.0,Tự động,Xăng
1422,2.299.000.000 đ,Infiniti,QX80,2015.0,1.0,Tự động,Xăng
1423,569.000.000 đ,Toyota,Camry,2013.0,100000.0,Tự động,Xăng
1424,335.000.000 đ,Kia,Morning,2019.0,30000.0,Tự động,Xăng
1425,348.000.000 đ,Honda,City,2014.0,36000.0,Tự động,Xăng
1426,179.000.000 đ,Ford,Focus,2005.0,99999.0,Tự động,Xăng
1427,515.000.000 đ,Toyota,Corolla Altis,2016.0,38000.0,Tự động,Xăng
1428,155.000.000 đ,Kia,Morning,2015.0,160000.0,Số sàn,Xăng
1429,545.000.000 đ,Toyota,Innova,2018.0,62000.0,Số sàn,Xăng
1430,765.000.000 đ,Mercedes Benz,C Class,2016.0,70000.0,Tự động,Xăng
1431,350.000.000 đ,Chevrolet,Cruze,2016.0,50000.0,Tự động,Xăng
1432,650.000.000 đ,Mitsubishi,Outlander,2019.0,30000.0,Tự động,Xăng
1433,2.288.000.000 đ,Mercedes Benz,E Class,2022.0,15000.0,Tự động,Xăng
1434,350.000.000 đ,Ford,Focus,2015.0,76000.0,Tự động,Xăng
1436,4.399.000.000 đ,LandRover,Range Rover,2014.0,60000.0,Tự động,Xăng
1437,1.659.000.000 đ,Mercedes Benz,A Class,2020.0,18000.0,Tự động,Xăng
1438,370.000.000 đ,Nissan,Sunny,2019.0,53000.0,Tự động,Xăng
1439,275.000.000 đ,Toyota,Innova,2010.0,14567.0,Số sàn,Xăng
1440,325.000.000 đ,Toyota,Camry,2006.0,90000.0,Tự động,Xăng
1441,550.000.000 đ,Toyota,Yaris,2019.0,42000.0,Tự động,Xăng
1442,385.000.000 đ,Ford,EcoSport,2016.0,73000.0,Tự động,Xăng
1443,668.000.000 đ,Honda,CR V,2017.0,89000.0,Tự động,Xăng
1444,298.000.000 đ,Toyota,Innova,2014.0,137000.0,Số sàn,Xăng
1445,339.000.000 đ,Hyundai,Grand i10,2016.0,30000.0,Tự động,Xăng
1446,675.000.000 đ,Toyota,Fortuner,2016.0,70000.0,Số sàn,Dầu
1447,935.000.000 đ,Mercedes Benz,C Class,2016.0,30000.0,Tự động,Xăng
1448,589.000.000 đ,Kia,K3,2022.0,16389.0,Tự động,Xăng
1449,510.000.000 đ,Honda,CR V,2013.0,80000.0,Tự động,Xăng
1450,1.435.000.000 đ,Mercedes Benz,E Class,2017.0,60000.0,Tự động,Xăng
1451,152.000.000 đ,Chevrolet,Spark,2017.0,40000.0,Số sàn,Xăng
1452,525.000.000 đ,Mazda,3,2019.0,45000.0,Tự động,Xăng
1453,187.000.000 đ,Toyota,Innova,2008.0,100000.0,Số sàn,Xăng
1454,389.000.000 đ,Kia,Rio,2016.0,78653.0,Tự động,Xăng
1455,3.389.000.000 đ,Lexus,RX,2020.0,35000.0,Tự động,Xăng
1456,385.000.000 đ,Toyota,Corolla Altis,2011.0,86000.0,Tự động,Xăng
1457,2.690.000.000 đ,Mercedes Benz,GLE Class,2018.0,20000.0,Tự động,Xăng
1458,215.000.000 đ,Chevrolet,Cruze,2012.0,90000.0,Số sàn,Xăng
1459,759.000.000 đ,Chevrolet,Trailblazer,2019.0,67000.0,Tự động,Dầu
1460,768.000.000 đ,BMW,X6,2012.0,95000.0,Tự động,Xăng
1461,570.000.000 đ,Toyota,Innova,2019.0,90000.0,Số sàn,Xăng
1462,859.000.000 đ,Mercedes Benz,C Class,2017.0,50000.0,Tự động,Xăng
1463,455.000.000 đ,Mazda,3,2017.0,68000.0,Tự động,Xăng
1464,268.000.000 đ,Chevrolet,Cruze,2017.0,78000.0,Số sàn,Xăng
1465,698.000.000 đ,Mazda,CX 5,2021.0,23000.0,Tự động,Xăng
1466,398.000.000 đ,Chevrolet,Captiva,2015.0,56000.0,Tự động,Xăng
1467,410.000.000 đ,Toyota,Innova,2014.0,100000.0,Tự động,Xăng
1468,286.000.000 đ,Chevrolet,Cruze,2017.0,75000.0,Số sàn,Xăng
1469,1.699.000.000 đ,Mercedes Benz,GLC Class,2021.0,20000.0,Tự động,Xăng
1470,225.000.000 đ,Ford,Fiesta,2011.0,160000.0,Tự động,Xăng
1471,360.000.000 đ,Hyundai,Elantra,2018.0,120000.0,Số sàn,Xăng
1472,370.000.000 đ,Ford,Everest,2009.0,64000.0,Tự động,Dầu
1473,1.320.000.000 đ,Toyota,Prado,2015.0,120000.0,Tự động,Xăng
1474,265.000.000 đ,Chevrolet,Cruze,2014.0,126218.0,Số sàn,Xăng
1475,1.199.000.000 đ,Mercedes Benz,E Class,2017.0,50000.0,Tự động,Xăng
1476,155.000.000 đ,Chevrolet,Spark,2018.0,50000.0,Số sàn,Xăng
1477,839.000.000 đ,Toyota,Sienna,2010.0,66000.0,Tự động,Xăng
1478,505.000.000 đ,Toyota,Innova,2017.0,86000.0,Số sàn,Xăng
1479,465.000.000 đ,Ford,Ranger,2016.0,133.0,Tự động,Dầu
1480,655.000.000 đ,Ford,Ranger,2017.0,78000.0,Tự động,Dầu
1481,348.000.000 đ,Ford,EcoSport,2016.0,72000.0,Tự động,Xăng
1482,930.000.000 đ,BMW,i3,2018.0,30000.0,Tự động,Xăng
1483,515.000.000 đ,Kia,Rondo,2020.0,40000.0,Tự động,Xăng
1484,535.000.000 đ,Kia,Cerato,2019.0,24000.0,Tự động,Xăng
1485,1.560.000.000 đ,Lexus,RX,2015.0,80000.0,Tự động,Xăng
1486,520.000.000 đ,Toyota,Camry,2010.0,80000.0,Tự động,Xăng
1487,365.000.000 đ,Kia,Carens,2015.0,87.0,Tự động,Xăng
1488,715.000.000 đ,Mazda,CX 5,2019.0,55000.0,Tự động,Xăng
1489,2.288.000.000 đ,Mercedes Benz,E Class,2021.0,25000.0,Tự động,Xăng
1490,518.000.000 đ,Toyota,Innova,2018.0,98000.0,Số sàn,Xăng
1491,365.000.000 đ,Mercedes Benz,GL Class,2007.0,78000.0,Tự động,Xăng
1492,620.000.000 đ,Toyota,Innova,2017.0,70000.0,Tự động,Xăng
1493,1.950.000.000 đ,Mercedes Benz,S Class,2017.0,50000.0,Tự động,Xăng
1494,250.000.000 đ,Kia,Morning,2014.0,68000.0,Tự động,Xăng
1495,1.150.000.000 đ,BMW,X4,2013.0,96000.0,Tự động,Xăng
1496,440.000.000 đ,Ford,Focus,2019.0,60000.0,Tự động,Xăng
1497,369.000.000 đ,Toyota,Corolla Altis,2012.0,76000.0,Tự động,Xăng
1498,469.000.000 đ,Toyota,Vios,2020.0,32000.0,Tự động,Xăng
1499,2.299.000.000 đ,Mercedes Benz,E Class,2021.0,27000.0,Tự động,Xăng
1500,2.150.000.000 đ,Lexus,LX,2010.0,120000.0,Tự động,Xăng
1501,160.000.000 đ,Chevrolet,Spark,2018.0,90218.0,Số sàn,Xăng
1502,210.000.000 đ,Ford,Escape,2008.0,100000.0,Tự động,Xăng
1503,605.000.000 đ,Mazda,CX 5,2018.0,30000.0,Tự động,Xăng
1504,485.000.000 đ,Toyota,Hilux,2017.0,68888.0,Số sàn,Dầu
1505,680.000.000 đ,Toyota,Camry,2016.0,110000.0,Tự động,Xăng
1506,545.000.000 đ,Toyota,Corolla Altis,2017.0,68000.0,Tự động,Xăng
1507,679.000.000 đ,Honda,Civic,2021.0,11000.0,Tự động,Xăng
1508,340.000.000 đ,Toyota,Innova,2012.0,319000.0,Tự động,Xăng
1509,1.969.000.000 đ,Lexus,RX,2016.0,60000.0,Tự động,Xăng
1510,495.000.000 đ,Kia,Cerato Koup,2017.0,20000.0,Tự động,Xăng
1511,220.000.000 đ,Toyota,Vios,2008.0,156000.0,Số sàn,Xăng
1512,979.000.000 đ,Hyundai,Santa Fe,2020.0,74000.0,Tự động,Dầu
1513,790.000.000 đ,Ford,Transit,2022.0,9999.0,Số sàn,Dầu
1514,470.000.000 đ,Honda,City,2020.0,28000.0,Tự động,Xăng
1516,521.000.000 đ,Toyota,Rush,2020.0,14000.0,Tự động,Xăng
1517,299.000.000 đ,Hyundai,Grand i10,2015.0,7.0,Tự động,Xăng
1518,296.000.000 đ,Fiat,500,2010.0,43000.0,Tự động,Xăng
1519,699.000.000 đ,BMW,3 Series,2016.0,50000.0,Tự động,Xăng
1520,435.000.000 đ,Hyundai,Elantra,2019.0,65000.0,Số sàn,Xăng
1521,1.480.000.000 đ,Kia,Carnival,2022.0,10000.0,Tự động,Dầu
1522,1.790.000.000 đ,Porsche,Cayenne,2014.0,70000.0,Số sàn,Xăng
1523,285.000.000 đ,Mitsubishi,Pajero,2004.0,168218.0,Số sàn,Xăng
1524,210.000.000 đ,Kia,Morning,2013.0,80000.0,Tự động,Xăng
1525,535.000.000 đ,Toyota,Hilux,2017.0,73000.0,Tự động,Dầu
1526,325.000.000 đ,Mazda,BT 50,2014.0,90000.0,Số sàn,Dầu
1527,600.000.000 đ,Nissan,X Terra,2018.0,70000.0,Số sàn,Dầu
1528,1.139.000.000 đ,Toyota,Camry,2019.0,30000.0,Tự động,Xăng
1529,488.000.000 đ,Mitsubishi,Xpander,2021.0,57000.0,Số sàn,Xăng
1530,335.000.000 đ,Toyota,Vios,2014.0,75000.0,Tự động,Xăng
1531,1.739.000.000 đ,Mercedes Benz,GLC,2022.0,70000.0,Tự động,Xăng
1532,596.000.000 đ,Mazda,3,2020.0,40000.0,Tự động,Xăng
1533,550.000.000 đ,Mitsubishi,Xpander,2020.0,40000.0,Tự động,Xăng
1534,1.090.000.000 đ,Ford,Everest,2022.0,11000.0,Tự động,Dầu
1536,285.000.000 đ,Ford,EcoSport,2015.0,89000.0,Số sàn,Xăng
1537,650.000.000 đ,Honda,Civic,2019.0,40000.0,Tự động,Xăng
1538,285.000.000 đ,Toyota,Vios,2015.0,11.0,Số sàn,Xăng
1539,175.000.000 đ,Honda,Civic,2008.0,12222.0,Số sàn,Xăng
1540,950.000.000 đ,Toyota,Camry,2021.0,21000.0,Tự động,Xăng
1541,916.000.000 đ,Ford,Explorer,2017.0,46000.0,Tự động,Xăng
1542,396.000.000 đ,Kia,Cerato,2018.0,80000.0,Số sàn,Xăng
1543,245.000.000 đ,Chevrolet,Captiva,2007.0,90000.0,Tự động,Xăng
1545,515.000.000 đ,Hyundai,Accent,2022.0,25000.0,Tự động,Xăng
1546,4.990.000.000 đ,Mercedes Benz,Maybach,2017.0,30000.0,Tự động,Xăng
1547,335.000.000 đ,Vinfast,Fadil,2022.0,5900.0,Tự động,Xăng
1548,1.399.000.000 đ,BMW,X6,2017.0,70000.0,Tự động,Xăng
1549,65.000.000 đ,Honda,Accord,1991.0,180000.0,Số sàn,Xăng
1550,435.000.000 đ,Ford,Ranger,2016.0,156218.0,Số sàn,Dầu
1551,445.000.000 đ,Honda,City,2019.0,60000.0,Tự động,Xăng
1552,246.000.000 đ,Kia,Morning,2016.0,600000.0,Số sàn,Xăng
1553,355.000.000 đ,Ford,Fiesta,2016.0,85000.0,Tự động,Xăng
1554,475.000.000 đ,Ford,Ranger,2017.0,91000.0,Tự động,Dầu
1555,370.000.000 đ,Toyota,Vios,2019.0,80000.0,Số sàn,Xăng
1556,328.000.000 đ,Mitsubishi,Attrage,2019.0,96000.0,Tự động,Xăng
1557,228.000.000 đ,Ford,Focus,2010.0,170000.0,Tự động,Xăng
1558,1.899.000.000 đ,Mercedes Benz,GLC,2021.0,22000.0,Tự động,Xăng
1559,205.000.000 đ,Kia,Morning,2018.0,50000.0,Số sàn,Xăng
1560,255.000.000 đ,Toyota,Innova,2009.0,170000.0,Số sàn,Xăng
1561,910.000.000 đ,Mazda,CX 8,2022.0,33000.0,Tự động,Xăng
1562,405.000.000 đ,Kia,Rio,2015.0,45000.0,Tự động,Xăng
1563,355.000.000 đ,Chevrolet,Cruze,2016.0,43000.0,Tự động,Xăng
1565,490.000.000 đ,Toyota,Vios,2022.0,21000.0,Tự động,Xăng
1566,423.000.000 đ,Porsche,Cayenne,2007.0,96000.0,Tự động,Xăng
1567,160.000.000 đ,Toyota,Zace,2003.0,85000.0,Số sàn,Xăng
1568,565.000.000 đ,Toyota,Fortuner,2014.0,127000.0,Số sàn,Dầu
1569,398.000.000 đ,Lexus,RX,2007.0,113000.0,Tự động,Xăng
1570,485.000.000 đ,Hyundai,Accent,2021.0,300000.0,Tự động,Xăng
1571,515.000.000 đ,Toyota,Corolla Altis,2015.0,70000.0,Tự động,Xăng
1572,935.000.000 đ,Mercedes Benz,C Class,2016.0,50000.0,Tự động,Xăng
1573,970.000.000 đ,Ford,Everest,2019.0,1000.0,Tự động,Dầu
1574,329.000.000 đ,Ford,EcoSport,2016.0,41000.0,Số sàn,Xăng
1575,780.000.000 đ,Toyota,Camry,2019.0,59000.0,Tự động,Xăng
1576,255.000.000 đ,Mitsubishi,Pajero,2007.0,168218.0,Số sàn,Xăng
1577,648.000.000 đ,Honda,CR V,2016.0,50000.0,Tự động,Xăng
1578,358.000.000 đ,Kia,K3,2016.0,70000.0,Số sàn,Xăng
1579,1.055.000.000 đ,Kia,Sorento,2021.0,10000.0,Tự động,Dầu
1580,140.000.000 đ,Ssangyong,Musso,2004.0,200000.0,Số sàn,Dầu
1581,510.000.000 đ,Toyota,Rush,2018.0,45000.0,Tự động,Xăng
1582,835.000.000 đ,Honda,CR V,2019.0,37000.0,Tự động,Xăng
1584,635.000.000 đ,Chevrolet,Trailblazer,2018.0,55000.0,Tự động,Dầu
1585,720.000.000 đ,Hyundai,Tucson,2018.0,51000.0,Tự động,Xăng
1586,276.000.000 đ,Hyundai,Grand i10,2015.0,123.0,Tự động,Xăng
1587,613.000.000 đ,Ford,Ranger,2021.0,30000.0,Tự động,Dầu
1588,580.000.000 đ,Toyota,Innova,2019.0,74000.0,Số sàn,Xăng
1589,1.849.000.000 đ,Mercedes Benz,GLC Class,2019.0,60000.0,Tự động,Xăng
1590,538.000.000 đ,Mazda,CX 5,2017.0,40000.0,Tự động,Xăng
1591,3.299.000.000 đ,Mercedes Benz,S Class,2020.0,20000.0,Tự động,Xăng
1592,485.000.000 đ,Nissan,Navara,2017.0,82000.0,Tự động,Dầu
1593,815.000.000 đ,Toyota,Fortuner,2000.0,96.0,Số sàn,Dầu
1594,630.000.000 đ,Toyota,Camry,2017.0,56000.0,Tự động,Xăng
1595,435.000.000 đ,Toyota,Yaris,2014.0,58000.0,Tự động,Xăng
1596,975.000.000 đ,Honda,CR V,2022.0,16666.0,Tự động,Xăng
1597,220.000.000 đ,Toyota,Innova,2008.0,230000.0,Số sàn,Xăng
1598,790.000.000 đ,Toyota,Camry,2018.0,46600.0,Tự động,Xăng
1599,1.389.000.000 đ,Mercedes Benz,E Class,2017.0,123456.0,Tự động,Xăng
1600,115.000.000 đ,Mitsubishi,Pajero,1992.0,128618.0,Số sàn,Xăng
1601,605.000.000 đ,Mazda,6,2017.0,50000.0,Tự động,Xăng
1602,245.000.000 đ,Ford,Fiesta,2010.0,100000.0,Tự động,Xăng
1604,159.999.999 đ,Kia,Morning,2016.0,96000.0,Số sàn,Xăng
1605,440.000.000 đ,Toyota,Vios,2018.0,43000.0,Tự động,Xăng
1606,550.000.000 đ,Ford,EcoSport,2021.0,4700.0,Tự động,Xăng
1607,440.000.000 đ,Mitsubishi,Outlander,2015.0,13000.0,Tự động,Xăng
1608,1.399.000.000 đ,Mercedes Benz,GLC Class,2018.0,49998.0,Tự động,Xăng
1609,995.000.000 đ,Hyundai,Santa Fe,2022.0,9000.0,Tự động,Xăng
1610,1.450.000.000 đ,Mercedes Benz,GLS Class,2014.0,12000.0,Tự động,Xăng
1611,295.000.000 đ,BMW,3 Series,2008.0,90000.0,Tự động,Xăng
1612,515.000.000 đ,Toyota,Innova,2018.0,98322.0,Số sàn,Xăng
1613,500.000.000 đ,Nissan,Navara,2016.0,80000.0,Tự động,Dầu
1614,420.000.000 đ,Hyundai,Accent,2021.0,95000.0,Số sàn,Xăng
1615,768.000.000 đ,Mazda,CX 5,2022.0,4000.0,Tự động,Xăng
1616,1.730.000.000 đ,Mercedes Benz,S Class,2015.0,60000.0,Tự động,Xăng
1617,539.000.000 đ,Toyota,Camry,2013.0,160000.0,Tự động,Xăng
1618,465.000.000 đ,Mitsubishi,Xpander,2019.0,40000.0,Số sàn,Xăng
1619,145.000.000 đ,Ford,Mondeo,2004.0,128618.0,Tự động,Xăng
1620,68.000.000 đ,Mitsubishi,Jolie,2003.0,22300.0,Số sàn,Xăng
1621,177.000.000 đ,Hyundai,Accent,2007.0,100000.0,Số sàn,Xăng
1622,125.000.000 đ,Mitsubishi,Jolie,2005.0,120000.0,Số sàn,Xăng
1623,568.000.000 đ,Toyota,Innova,2018.0,74000.0,Số sàn,Xăng
1624,220.000.000 đ,Toyota,Innova,2006.0,15.0,Số sàn,Xăng
1625,515.000.000 đ,Hyundai,Accent,2022.0,9000.0,Tự động,Xăng
1626,498.000.000 đ,Hyundai,Sonata,2015.0,125000.0,Tự động,Xăng
1627,620.000.000 đ,Toyota,Veloz,2022.0,26000.0,Tự động,Xăng
1628,655.000.000 đ,BMW,3 Series,2015.0,123456.0,Tự động,Xăng
1629,350.000.000 đ,Chevrolet,Captiva,2013.0,80000.0,Số sàn,Xăng
1630,256.000.000 đ,Hyundai,i20,2009.0,1234.0,Tự động,Xăng
1631,238.000.000 đ,Kia,Morning,2019.0,55000.0,Tự động,Xăng
1632,1.179.000.000 đ,Mercedes Benz,E Class,2018.0,26000.0,Tự động,Xăng
1633,713.000.000 đ,Mazda,CX 9,2015.0,68000.0,Tự động,Xăng
1634,390.000.000 đ,Hyundai,Grand i10,2022.0,70000.0,Số sàn,Xăng
1635,495.000.000 đ,Nissan,Navara,2019.0,62000.0,Tự động,Dầu
1636,350.000.000 đ,Ford,Transit,2013.0,500000.0,Số sàn,Dầu
1637,999.000.000 đ,Toyota,Camry,2021.0,5000.0,Tự động,Xăng
1638,775.000.000 đ,Toyota,Fortuner,2017.0,63000.0,Tự động,Xăng
1639,56.000.000 đ,Daewoo,Lanos,2004.0,12345.0,Số sàn,Xăng
